"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Martin (French part)","MAF","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","60","105","700","904","1500","3217","6725","13794","29511","42942","74472","116645","369174","2342000","4771740","6198670","7359870","9336880","12392800","16004700","20029300","22815700","25310800","31982300","36553900","39016300","42423800","44114500","43079700","41513900","43916100","44737900","46666700","",
"Monaco","MCO","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1150","2559","3005","5400","7200","11474","13080","13927","14302","14874","15081","15750","17191","18307","20400","22000","23000","23414","31789","33195","35464","33675","34020","33297","32978","32689","33783","",
"Moldova","MDA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","920","2200","7000","18000","139000","225000","338225","475942","787000","1089800","1358150","1882830","2423420","2136410","2550590","3217260","3584280","3696830","3738130","3713140","3788490","3662970","3566280","3613850","",
"Madagascar","MDG","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","1300","2300","4100","12784","35752","63094","147500","163010","283666","333888","510269","1045890","2217610","4835240","6283800","7711720","8680770","8778600","8461120","9713880","10693800","7998250","8730500","10654700","10654700","",
"Maldives","MDV","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","1290","1606","2926","7638","18894","41899","66466","113246","203620","271053","313539","435627","457770","494351","530449","560547","625161","665818","739790","812128","900120","857934","828042","",
"Middle East & North Africa","MEA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","2330","3564","4936","7976","20756","33793","39447","58750","103858","155184","191885","269134","413526","973700","2039076","3541824","5074447","7500527","14393984","24207669","33593663","44399319","62657249","98356990","143764634","203234489","251628064","308984279","354183462","387335257","415289016","445830835","456533768","466483371","470359046","474369881","478497320","507780515","",
"Mexico","MEX","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1500","8500","63926","160898","312647","386132","569251","688513","1021900","1740810","3349480","7731640","14077900","21757600","25928300","30097700","38451100","47128700","55395500","66559500","75303500","83193600","91383500","94583300","100727000","106747000","104948000","107688000","111731000","114329000","117367000","121367000","",
"Marshall Islands","MHL","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280","264","365","466","345","443","447","489","552","598","644","660","660","660","660","660","660","","","","15500","15500","15500","16000","16000","16000","",
"Middle income","MIC","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","1750","2029","16534","38326","73773","141114","323797","663846","1351597","2705311","5778266","11587151","20732790","38067635","61890846","112284249","206132282","326754063","461997741","636449033","893688842","1241692927","1669346851","2161261434","2724545235","3260120457","3855461907","4355653103","4656536332","4985001244","5224833861","5352256898","5657134716","5879140924","6032205243","6275036468","",
"North Macedonia","MKD","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1058","12362","30087","48733","115748","223275","365346","776000","985600","1131010","1263840","1794430","1967530","1943220","2153430","2213220","2235460","2237250","2224440","2083580","2050490","2008010","2050790","2055340","",
"Mali","MLI","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1187","2842","4473","6387","10398","23997","45974","247223","406861","761986","1512950","2530890","3438570","4460540","7440380","10821900","14612800","19749400","23505600","22698900","20217700","22034100","21955600","21955600","",
"Malta","MLT","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2280","3500","5300","7500","10791","12500","17691","22531","37541","114444","239416","276859","289992","306067","323980","346771","368530","385636","422083","455579","521748","532228","556652","546229","524161","585470","604759","615843","634768","",
"Myanmar","MMR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","643","1920","2766","7260","8492","8516","11389","13397","22671","47982","66517","92452","128700","214214","247641","367388","502005","594000","1243620","3729620","6832380","29029300","40993700","50586400","47946700","61144000","61144000","",
"Middle East & North Africa (excluding high income)","MNA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2911","3527","4955","7766","13482","17897","27278","44059","200747","359511","845233","1278498","2275258","6110957","12351257","17235061","24446763","38549395","67378494","104970007","151525859","189313158","234064186","269787753","298146819","323653788","349058713","357504559","364079580","370192896","382752142","385921447","415915927","",
"Montenegro","MNE","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","483766","543220","643681","900000","1158030","1294170","1170000","1159110","990869","993902","1013300","1007890","1040750","1044670","1134410","1151000","",
"Mongolia","MNG","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","900","2000","9032","34562","154600","195000","216000","319000","428695","557207","774900","1194580","1763180","2249020","2510470","2942310","3375210","2877580","3027240","3068160","3367570","3886170","4222040","4418920","",
"Northern Mariana Islands","MNP","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","732","765","1200","1200","1200","1200","2905","3000","13200","17137","18619","20474","20474","20474","20474","20474","20474","","","","","","","","","","","",
"Mozambique","MOZ","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2500","6725","12243","51065","152652","254759","435757","708000","1503940","2339320","3079780","4405010","5970780","7224180","7855350","8804990","12401300","18482600","20134900","15025600","11875500","14074200","14074200","",
"Mauritania","MRT","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15300","110463","247238","350954","522400","745615","1060120","1413970","2091990","2182250","2776050","3314770","4025480","3988200","3753330","3644480","3614170","4074160","4566500","4710800","",
"Mauritius","MUS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2200","2500","2912","4037","5706","11735","20843","42515","60448","102119","180000","272416","347532","462405","547745","656828","772395","928622","1033300","1086750","1190900","1294100","1485800","1533600","1652000","1762300","1814000","1839500","1918000","1918000","",
"Malawi","MWI","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","382","3700","7000","10500","22500","49000","55730","86047","135114","222135","421163","620163","1050850","1507680","2485650","3117360","3951570","4646890","5290040","5632510","6566710","7178380","7772500","7076910","8901030","",
"Malaysia","MYS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","10817","17411","27302","39419","86620","130000","200573","340022","571720","1005070","1520320","2000000","2200000","2990000","5121750","7385000","9053000","11124000","14611000","19545000","19463700","23347000","27713000","30144000","33858700","36661300","41324700","43005000","44928600","44104000","43465000","42338500","42413400","44601400","",
"North America","NAC","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","91600","352213","741825","1329224","2272073","3854863","5867938","8334421","12061346","17345880","26005307","36381804","47548760","59517576","74567872","92970840","118218000","139162333","153702000","173968000","199888000","220769320","248409200","269646400","283471500","298179900","311031600","324332200","332649000","339152300","384348491","412110000","426696891","431963997","437723997","439256997","",
"Namibia","NAM","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","6644","12500","19500","30000","82000","106600","150000","223671","286095","448857","608846","800270","1052000","1631580","1950070","2194500","2146830","2727910","2670980","2549820","2659950","2680200","2759290","2822940","",
"New Caledonia","NCL","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","825","2060","5198","13040","25450","49948","67917","80000","97113","116443","134265","155000","176350","196474","209595","220811","227310","231000","240500","243100","260277","260277","260277","260277","260277","",
"Niger","NER","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","1349","2192","2056","2126","57541","82365","172421","323853","483000","900000","1897630","2599000","3668630","4742880","5395540","7006300","8236400","8959000","7471800","8778880","8778880","8778880","",
"Nigeria","NGA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9049","12800","13000","14000","15000","20000","25000","30000","266461","1569050","3149470","9147210","18587000","32322200","40395600","62988500","74518300","87297800","95167300","112778000","127246000","138960000","150830000","154342000","144920000","172731000","172731000","",
"Nicaragua","NIC","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","324","2183","4400","5100","7560","18310","44229","90294","164509","237248","466706","738624","1119380","1830220","2502280","3108000","3344560","3962250","4823530","5851720","6808930","7067860","7264150","7745510","8179880","7441530","5788430","",
"Netherlands","NLD","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","4800","15300","24200","33000","56000","79000","115000","166000","216000","321000","539000","1016000","1717000","3351000","6745460","10755000","12200000","12100000","13200000","14800000","15834000","17296000","19285000","20627000","20149000","19179000","19829300","19717000","19467000","19562000","20809100","20890000","20532000","21200000","21762000","",
"Norway","NOR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","1670","11059","23473","39050","63075","87061","120029","152193","167651","196828","234423","282918","371403","588478","981305","1261450","1676760","2072000","2664000","3224000","3593000","3790000","4060830","4524750","4754450","4868920","5037650","5211210","5354550","5599290","5725450","5797500","5692050","5737960","5714890","5729570","5719670","5720890","5720890","",
"Nepal","NPL","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5500","10226","17286","21881","81867","116778","227316","1157100","3268900","4200000","5597880","9195560","13354500","16608600","21362300","23021300","27516100","32120300","36096400","39178500","39178500","",
"Nauru","NRU","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","450","500","600","750","850","1000","1200","1500","1500","1500","1500","1500","1500","","","","6200","6700","6800","6800","6800","9400","9900","10000","10000","10000","",
"New Zealand","NZL","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","2400","10000","28900","54100","72300","100200","143800","239200","365000","492800","566200","790000","1395000","1542000","2288000","2449000","2599000","3027000","3530000","3802290","4251210","4620000","4700000","4710000","4820000","4922000","4766000","5100000","5600000","6100000","6400000","6400000","6400000","",
"OECD members","OED","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","23482","63585","99179","145291","311566","736224","1403211","2449191","4158633","7014327","10599081","15176163","21282133","30563479","48714914","77784109","122484770","174686523","251916099","372665201","526912352","629990820","695870874","769673710","865127078","971950648","1077251682","1185675968","1251491322","1283282725","1310460037","1363674938","1407048588","1438863505","1498216787","1532518729","1566337883","1593656672","1618149960","1629982856","",
"Oman","OMN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","52","747","1159","1711","2098","2730","3672","4721","5616","6751","8052","15000","53000","98000","121000","162000","323000","463000","594000","806280","1333230","1818020","2500000","3219350","3970560","4606130","4809250","5277590","5617430","6194170","6646660","6866260","6943910","6440890","6383460","",
"Other small states","OSS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","3260","6720","9573","13492","26096","37806","53303","76168","121828","221596","354120","545405","834912","1334724","2263698","3222925","4255926","5240811","7145972","8895921","11038288","14119744","17097916","19719766","22540078","25443440","27837496","30369062","32922097","34343850","35704092","35883189","36333377","37186775","",
"Pakistan","PAK","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","8500","13500","16000","24662","40964","68038","135027","196096","265614","306493","742606","1698540","2404400","5022910","12771200","34506600","62856700","88019700","94342000","99185800","108895000","120151000","127737000","135762000","125900000","136489000","144526000","153987000","165406000","",
"Panama","PAN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7000","23474","85883","232888","410401","475141","525845","692406","1259950","1748740","2174450","3010640","3915250","6066680","6646350","6735430","6213560","6204640","6906090","5741930","5141770","5280200","5432790","5599010","",
"Peru","PER","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1650","5700","21550","36300","52200","73543","200972","421814","742642","1013310","1273860","1793280","2306940","2930340","4092560","5583360","9120000","15417200","20951800","24700400","29115100","32461400","29388100","29793300","31880000","34235800","36933200","38915400","38915400","38915400","",
"Philippines","PHL","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34600","56044","102400","171903","493862","959024","1343620","1733650","2849980","6454360","12159200","15383000","22509600","32935900","34779000","42868900","57344800","68117200","75586600","83150100","94189800","101978000","102824000","111326000","117838000","120097000","115825000","115825000","167322000","",
"Palau","PLW","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2458","3924","3924","6051","8346","10691","11667","12744","14512","15445","17151","17945","19114","23743","23743","23743","23743","23743","",
"Papua New Guinea","PNG","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2285","3857","5558","7059","8560","10700","15000","17500","48311","75000","100000","300000","874000","1417550","1909080","2400000","2709000","3000000","3358900","3560000","3782000","4018000","4018000","4018000","",
"Poland","POL","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2195","15699","38942","75000","216900","812200","1928040","3956500","6747000","10004700","13898500","17401200","23096100","29166400","36745500","41388800","43926400","44806600","46952100","50160200","54086200","56972800","56905300","54537200","53001800","50458900","51098700","52268100","",
"Pre-demographic dividend","PRE","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1304","12163","20985","41221","80902","154635","343977","733698","1948549","4567958","9178087","16037073","29958233","52123963","96643852","145446237","218767031","267860732","326575090","387321776","442017901","503425996","559471040","605172902","600262029","621562087","673173996","705071871","",
"Puerto Rico","PRI","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","3917","8700","11600","20369","33410","60000","95000","175000","287000","329000","367000","580000","813800","1318100","1628160","1646930","1709060","1847930","1993470","2198850","2431510","2543590","2712220","2933990","3108370","3049700","3085150","3208820","3204990","3252180","3389400","3330290","3371970","",
"Korea, Dem. People’s Rep.","PRK","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69261","431919","1000000","1700000","2420000","2800000","3240000","3606000","3810000","3810000","3810000","",
"Portugal","PRT","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2782","6500","12600","37262","101300","173508","340845","663651","1506960","3074630","4671460","6664950","7977540","8670000","10002700","10571100","11447300","12226400","13477400","14049200","11795100","12210400","12334600","11917600","11991000","11895600","11714700","11572100","11764100","11859900","11909800","",
"Paraguay","PRY","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1500","3390","7660","15807","32860","84240","231520","435611","820810","1150000","1667020","1770350","1749050","1887000","3232840","4694360","5790760","5618640","5920860","6529050","6793700","7053300","7305280","7411990","7489470","7468280","7439690","7439690","",
"West Bank and Gaza","PSE","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","7076","175941","251602","264091","436628","567584","821800","1021480","1314410","1800000","2603580","2884960","3134700","3190230","3197550","3531000","3713190","3996210","4351660","4351660","",
"Pacific island small states","PSS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","2038","3615","5458","8167","11749","28988","61200","87370","106958","152859","208059","301819","413634","740810","845099","1012493","1188740","1349491","1539306","1617680","1690054","1878238","2043028","2086396","2110971","2099085","",
"Post-demographic dividend","PST","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","23482","63585","99179","145291","312566","740324","1408704","2463667","4196575","7080707","10627287","15143925","21115728","30340242","48246497","76651556","120077404","169571145","241144474","349606349","486257326","573516645","627827286","691017279","768990832","859274882","953391529","1041679502","1088508192","1115505715","1128764840","1172379686","1204120509","1228472529","1280455566","1309541413","1335222368","1356473824","1370492127","1379023462","",
"French Polynesia","PYF","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1150","2719","5427","11060","21929","39900","67300","52250","60100","96000","120000","152000","174847","187146","208261","215890","222827","227601","243395","255123","268334","280111","287839","287839","287839","",
"Qatar","QAT","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","3811","4057","4233","4289","11533","18469","28772","43476","65756","84365","120856","177929","266703","376535","490333","716763","919773","1264210","1429490","1948770","2186450","2302230","2601210","3310350","3305820","3740470","3652580","3988560","3945980","3917570","",
"Romania","ROU","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","800","2775","9068","17000","201000","643000","1355500","2499000","3845120","5110590","7039900","10215400","13354100","15991000","20400000","24470000","25100000","24360000","23420000","22840000","22910000","22920000","23120000","22900000","22400000","22675000","22671000","",
"Russian Federation","RUS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","6000","10000","27744","88526","223002","484883","747160","1370630","3263200","7750500","17608800","36135100","73722200","120000000","150674000","171200000","199522000","230050000","237689000","203752000","208065000","218300000","221030000","227288000","229126000","227300000","229431000","239796000","",
"Rwanda","RWA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","11000","39000","65000","82391","130720","137271","222978","314201","635137","1322640","2429250","3548760","4446190","5690750","6689160","7747020","8759620","8921530","8819220","9700610","9658550","",
"South Asia","SAS","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3010","10300","16394","31187","54948","171460","471054","1159044","1642304","2564005","4610659","8506448","16793723","39203388","63084792","116939916","229130701","347230168","503420166","703991288","956959027","1133612138","1134454937","1190248198","1271478854","1330876237","1481312001","1554226943","1574138388","1570199881","",
"Saudi Arabia","SAU","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14851","15331","15828","15910","15959","16008","190736","332068","627321","836628","1375880","2528640","5007970","7238220","9175760","14164200","19700000","28400000","36000000","44864400","51564400","54000000","53000000","53104000","52735000","52796100","47932500","40211000","41310600","41298600","",
"Sudan","SDN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2200","3800","8600","13000","23000","103846","190778","527233","1048560","1827940","4683130","8218090","11991500","15339900","18093200","25056200","27658600","27657900","27796600","27938500","27807300","28644100","30100400","33014200","",
"Senegal","SEN","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","122","1412","6942","27487","87879","250251","301811","553449","782423","1121310","1730110","2982620","3630800","5389130","6901490","8343720","9352870","11470600","13133800","14379700","14959500","15186500","15758400","16559900","17880600","",
"Singapore","SGP","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","10827","26295","51728","81906","120000","179000","235630","306000","431010","848600","1094700","1630800","2747400","2991600","3313000","3577000","3990700","4384600","4788600","5924100","6414800","6884800","7384600","7794300","8067600","8438100","8103800","8233100","8460700","8381900","8389100","9076700","",
"Solomon Islands","SLB","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","230","337","658","702","1093","1151","967","999","1060","3000","6000","7000","10900","30000","50000","115500","274872","302147","323105","376696","424712","416572","465331","482029","478116","",
"Sierra Leone","SLE","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11940","26895","67000","113214","113214","113214","113214","776000","1008800","1160000","2000000","2137000","2210000","4000000","4756800","5657000","6279270","6625000","6625000","6729800","",
"El Salvador","SLV","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1632","4868","13475","23270","40163","137114","511365","743628","857782","888818","1149790","1832580","2411750","3851610","6137380","6950700","7566250","7700340","8316150","8649000","8991900","9193340","9334130","9637260","9478040","9432930","9432930","",
"San Marino","SMR","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","900","1300","1900","2340","2279","2350","4980","9580","14503","15854","16759","16900","17085","17150","17390","17500","24402","29949","30587","35465","36000","36780","37600","36624","36570","38000","38000","38750","",
"Somalia","SOM","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80000","85000","100000","200000","500000","500000","550000","600000","627000","641000","648200","1800000","2300000","5183000","5500000","5836000","6653040","7119000","7119000","7119000","",
"Serbia","SRB","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4729630","5510690","6643720","8452640","9618770","9912340","9915350","10182000","9137890","9198720","9344980","9155660","9094450","8621770","8590000","8453890","",
"Sub-Saharan Africa (excluding high income)","SSA","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3980","5680","7100","14494","55105","366902","589921","1061374","2043755","3806665","6348423","11239311","16737628","24705836","35175999","53724101","89765958","134693397","183817855","260007279","315562353","386644861","470304762","542825343","616407873","679176998","750089041","750431692","763223839","818349944","858775483","",
"South Sudan","SSD","Mobile cellular subscriptions","IT.CEL.SETS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1500000","1800000","2300000","2853230","2876100","2899000","2700000","2788930","3672870","3672870","",
"Sub-Saharan Africa","SSF","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3980","7880","9600","17406","59142","372608","601706","1083260","2088517","3872303","6466858","11445272","17046727","25098099","35687633","54326215","90481592","135536132","184823755","261134055","316759771","387953348","471725456","544447623","618078263","680980334","751999585","752397549","765230621","820446890","860887155","",
"Small states","SST","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","3260","6720","9573","13492","28168","43332","66696","100051","162428","291508","445094","662205","989310","1625617","3044952","4530784","6416306","8231580","11029541","13559548","17045582","21298120","25051331","28378971","31664746","34327050","36698842","39725144","42564960","44380779","46230483","46194895","46552577","47660144","",
"Sao Tome and Principe","STP","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1980","4819","7745","11953","18424","30099","50551","80829","102730","115038","122172","125329","128500","184971","178047","173963","162610","165761","",
"Suriname","SUR","Mobile cellular subscriptions","IT.CEL.SETS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1078","1382","1687","2416","2258","6007","17500","41048","87000","108363","168522","212819","232785","320000","380000","657106","763912","521166","533522","569069","868600","927800","750458","806881","795871","752270","813844","",
